0.01 0.86 -107.591 419.591 176.707 7.6177
0.01 0.87 -105.803 409.713 180.844 7.57505
0.01 0.88 -103.974 399.82 184.881 7.4953
0.01 0.89 -102.105 389.91 188.819 7.37819
0.01 0.9 -100.197 379.986 192.656 7.22362
0.01 0.91 -98.252 370.046 196.394 7.03163
0.01 0.92 -96.2696 360.091 200.031 6.80238
0.01 0.93 -94.2514 350.122 203.568 6.53618
0.01 0.94 -92.1983 340.138 207.004 6.23343
0.01 0.95 -90.1113 330.14 210.34 5.89466
0.01 0.96 -87.9915 320.128 213.575 5.52053
0.01 0.97 -85.8398 310.104 216.709 5.11178
0.01 0.98 -83.6573 300.066 219.742 4.66925
0.01 0.99 -81.445 290.015 222.675 4.19387
0.01 1 -79.2038 279.953 225.506 3.68666
0.01 1.01 -76.9348 269.878 228.236 3.14874
0.01 1.02 -74.6391 259.793 230.865 2.58126
0.01 1.03 -72.3175 249.696 233.393 1.98549
0.01 1.04 -69.9712 239.589 235.819 1.36274
0.01 1.05 -67.6011 229.472 238.144 0.714375
0.01 1.06 -65.2083 219.345 240.368 0.0418268
0.01 1.07 -62.7938 209.209 242.49 -0.653422
0.01 1.08 -60.3585 199.065 244.51 -1.36985
0.01 1.09 -57.9036 188.913 246.429 -2.10587
0.01 1.1 -55.43 178.753 248.246 -2.85989
0.01 1.11 -52.9387 168.586 249.961 -3.63025
0.01 1.12 -50.4307 158.413 251.575 -4.41528
0.01 1.13 -47.9072 148.234 253.087 -5.21327
0.01 1.14 -45.369 138.049 254.498 -6.02248
0.01 1.15 -42.8172 127.859 255.806 -6.84117
0.01 1.16 -40.2529 117.665 257.013 -7.66756
0.01 1.17 -37.677 107.467 258.118 -8.49986
0.01 1.18 -35.0905 97.2658 259.121 -9.33626
0.01 1.19 -32.4945 87.0617 260.023 -10.1749
0.01 1.2 -29.89 76.8554 260.822 -11.0141
0.01 1.21 -27.2781 66.6474 261.52 -11.8519
0.01 1.22 -24.6596 56.4383 262.116 -12.6864
0.01 1.23 -22.0358 46.2286 262.61 -13.516
0.01 1.24 -19.4074 36.0188 263.002 -14.3386
0.01 1.25 -16.7757 25.8095 263.293 -15.1526
0.01 1.26 -14.1416 15.6012 263.481 -15.956
0.01 1.27 -11.5061 5.39441 263.568 -16.747
0.01 1.28 -8.87022 -4.81025 263.553 -17.5239
0.01 1.29 -6.23502 -15.0123 263.436 -18.2848
0.01 1.3 -3.6015 -25.2112 263.218 -19.028
0.01 1.31 -0.970669 -35.4065 262.897 -19.7518
0.01 1.32 1.65645 -45.5976 262.475 -20.4543
0.01 1.33 4.27883 -55.784 261.951 -21.1338
0.01 1.34 6.89547 -65.9652 261.326 -21.7888
0.01 1.35 9.50535 -76.1408 260.599 -22.4175
0.01 1.36 12.1075 -86.3103 259.77 -23.0184
0.01 1.37 14.7008 -96.4731 258.84 -23.5898
0.01 1.38 17.2842 -106.629 257.808 -24.1302
0.01 1.39 19.8569 -116.777 256.675 -24.6382
0.01 1.4 22.4178 -126.917 255.44 -25.1123
0.01 1.41 24.9657 -137.049 254.105 -25.5511
0.01 1.42 27.4998 -147.172 252.667 -25.9534
0.01 1.43 30.0191 -157.286 251.129 -26.3179
0.01 1.44 32.5224 -167.39 249.489 -26.6434
0.01 1.45 35.0089 -177.484 247.749 -26.9288
0.01 1.46 37.4774 -187.568 245.907 -27.173
0.01 1.47 39.927 -197.641 243.965 -27.3752
0.01 1.48 42.3567 -207.703 241.921 -27.5346
0.01 1.49 44.7654 -217.754 239.777 -27.6502
0.01 1.5 47.1522 -227.793 237.533 -27.7216
0.01 1.51 49.5161 -237.82 235.188 -27.7481
0.01 1.52 51.856 -247.836 232.742 -27.7293
0.01 1.53 54.1709 -257.838 230.197 -27.6649
0.01 1.54 56.4599 -267.829 227.551 -27.5547
0.01 1.55 58.7219 -277.807 224.805 -27.3987
0.01 1.56 60.956 -287.772 221.959 -27.1968
0.01 1.57 63.1611 -297.724 219.014 -26.9494
0.01 1.58 65.3363 -307.663 215.969 -26.6567
0.01 1.59 67.4805 -317.589 212.824 -26.3191
0.01 1.6 69.5928 -327.502 209.58 -25.9375
0.01 1.61 71.6721 -337.402 206.237 -25.5124
0.01 1.62 73.7175 -347.288 202.795 -25.0449
0.01 1.63 75.728 -357.162 199.255 -24.5361
0.01 1.64 77.7026 -367.023 195.615 -23.9872
0.01 1.65 79.6403 -376.871 191.877 -23.3996
0.01 1.66 81.5402 -386.707 188.041 -22.7749
0.01 1.67 83.4011 -396.53 184.107 -22.1149
0.01 1.68 85.2223 -406.341 180.074 -21.4214
0.01 1.69 87.0026 -416.14 175.944 -20.6966
0.01 1.7 88.7412 -425.927 171.716 -19.9427
0.01 1.71 90.4369 -435.703 167.39 -19.162
0.01 1.72 92.089 -445.469 162.968 -18.3571
0.01 1.73 93.6963 -455.224 158.448 -17.5308
0.01 1.74 95.2579 -464.968 153.83 -16.6859
0.01 1.75 96.7729 -474.703 149.116 -15.8254
0.01 1.76 98.2403 -484.43 144.306 -14.9524
0.01 1.77 99.659 -494.147 139.398 -14.0703
0.01 1.78 101.028 -503.857 134.394 -13.1824
0.01 1.79 102.347 -513.559 129.294 -12.2923
0.01 1.8 103.614 -523.255 124.097 -11.4036
0.01 1.81 104.829 -532.945 118.804 -10.5201
0.01 1.82 105.99 -542.63 113.415 -9.64561
0.01 1.83 107.097 -552.31 107.93 -8.78402
0.01 1.84 108.149 -561.986 102.349 -7.93932
0.01 1.85 109.144 -571.66 96.6717 -7.11555
0.01 1.86 110.082 -581.331 90.8988 -6.31677
0.01 1.87 110.962 -591.001 85.0299 -5.54708
0.01 1.88 111.783 -600.671 79.0651 -4.81059
0.01 1.89 112.543 -610.34 73.0045 -4.11138
0.01 1.9 113.243 -620.011 66.8479 -3.45355
0.01 1.91 113.88 -629.683 60.5953 -2.84111
0.01 1.92 114.455 -639.358 54.2466 -2.27804
0.01 1.93 114.965 -649.034 47.8018 -1.76823
0.01 1.94 115.411 -658.712 41.2607 -1.31549
0.01 1.95 115.79 -668.387 34.6232 -0.923508
0.01 1.96 116.103 -678.054 27.8893 -0.595875
0.01 1.97 116.348 -687.694 21.0588 -0.336079
